SnapshotDate,StoreID,ProductID,OnHandQty,ReorderPoint
2025-04-25,1,33,177,37
2025-04-25,1,160,74,36
2025-04-25,1,158,172,26
2025-04-25,1,249,102,45
2025-04-25,1,248,111,39
2025-04-25,1,15,184,27
2025-04-25,2,234,125,40
2025-04-25,2,161,95,44
2025-04-25,2,181,112,31
2025-04-25,2,141,128,35
2025-04-25,2,81,80,44
2025-04-25,2,236,119,38
2025-04-25,2,198,111,47
2025-04-25,2,179,130,45
2025-04-25,2,204,128,48
2025-04-25,2,157,79,55
2025-04-25,2,151,153,45
2025-04-25,2,163,116,44
2025-04-25,2,177,124,53
2025-04-25,2,229,166,28
2025-04-25,2,111,90,42
2025-04-25,2,23,89,24
2025-04-25,2,147,149,42
2025-04-25,2,32,165,44
2025-04-25,2,76,163,43
2025-04-25,2,42,100,38
2025-04-25,2,124,150,43
2025-04-25,2,99,117,26
2025-04-25,2,202,120,40
2025-04-25,2,45,93,51
2025-04-25,2,115,98,39
2025-04-25,2,50,185,47
2025-04-25,2,208,115,47
2025-04-25,2,40,84,40
2025-04-25,2,162,97,43
2025-04-25,2,159,70,41
2025-04-25,2,174,129,42
2025-04-25,2,90,116,43
2025-04-25,2,104,125,38
2025-04-25,2,1,92,52
2025-04-25,2,188,106,35
2025-04-25,2,180,156,39
2025-04-25,2,126,148,39
2025-04-25,2,129,114,53
2025-04-25,2,122,128,41
2025-04-25,2,206,106,41
2025-04-25,2,169,115,33
2025-04-25,2,224,100,30
2025-04-25,2,133,165,44
2025-04-25,2,150,124,52
2025-04-25,2,223,155,46
2025-04-25,2,44,148,48
2025-04-25,2,22,140,28
2025-04-25,2,73,95,45
2025-04-25,2,158,89,50
2025-04-25,2,35,76,38
2025-04-25,2,67,174,44
2025-04-25,2,107,110,32
2025-04-25,2,75,111,50
2025-04-25,2,247,123,39
2025-04-25,2,105,83,22
2025-04-25,2,139,150,55
2025-04-25,2,85,162,40
2025-04-25,2,110,142,39
2025-04-25,2,156,106,46
2025-04-25,2,212,158,36
2025-04-25,2,148,150,52
2025-04-25,2,168,122,49
2025-04-25,2,61,129,40
2025-04-25,2,88,169,28
2025-04-25,2,46,83,38
2025-04-25,2,53,90,23
2025-04-25,2,167,114,50
2025-04-25,2,134,132,43
2025-04-25,2,248,158,44
2025-04-25,2,66,105,46
2025-04-25,2,43,129,38
2025-04-25,2,175,84,41
2025-04-25,2,237,103,46
2025-04-25,2,39,122,51
2025-04-25,2,203,114,47
2025-04-25,2,24,56,30
2025-04-25,2,125,155,32
2025-04-25,2,191,99,47
2025-04-25,2,193,93,47
2025-04-25,2,112,96,41
2025-04-25,3,186,123,51
2025-04-25,3,161,155,44
2025-04-25,3,190,117,54
2025-04-25,3,179,118,45
2025-04-25,3,93,81,40
2025-04-25,3,248,123,47
2025-04-25,3,87,92,43
2025-04-25,3,170,163,51
2025-04-25,3,36,188,34
2025-04-25,3,208,139,42
2025-04-25,3,230,89,31
2025-04-25,3,193,98,29
2025-04-25,3,202,124,27
2025-04-25,3,160,110,40
2025-04-25,3,88,152,39
2025-04-25,3,174,121,38
2025-04-25,3,142,144,54
2025-04-25,3,25,104,43
2025-04-25,3,117,149,46
2025-04-25,3,216,99,37
2025-04-25,3,129,100,48
2025-04-25,3,33,154,39
2025-04-25,3,22,99,33
2025-04-25,3,144,135,35
2025-04-25,3,80,98,41
2025-04-25,3,29,119,29
2025-04-25,3,99,152,41
2025-04-25,3,154,151,25
2025-04-25,3,135,83,54
2025-04-25,3,209,76,40
2025-04-25,3,7,104,40
2025-04-25,3,205,154,38
2025-04-25,3,67,99,36
2025-04-25,3,74,107,30
2025-04-25,3,133,113,30
2025-04-25,3,98,122,39
2025-04-25,3,85,151,51
2025-04-25,3,125,95,53
2025-04-25,3,102,136,41
2025-04-25,3,149,133,31
2025-04-25,3,178,141,46
2025-04-25,3,71,132,51
2025-04-25,3,181,156,41
2025-04-25,3,2,144,33
2025-04-25,3,53,70,47
2025-04-25,3,111,102,30
2025-04-25,3,139,164,52
2025-04-25,3,70,148,53
2025-04-25,3,166,71,34
2025-04-25,3,196,84,43
2025-04-25,3,119,113,42
2025-04-25,3,175,138,44
2025-04-25,3,156,124,45
2025-04-25,3,226,113,29
2025-04-25,3,32,129,45
2025-04-25,3,150,60,44
2025-04-25,3,14,52,34
2025-04-25,3,73,84,38
2025-04-25,3,232,146,38
2025-04-25,3,241,111,45
2025-04-25,3,130,88,11
2025-04-25,3,212,66,45
2025-04-25,3,153,130,43
2025-04-25,3,79,117,47
2025-04-25,3,155,173,31
2025-04-25,3,56,130,36
2025-04-25,3,13,176,36
2025-04-25,3,245,90,32
2025-04-25,3,43,119,38
2025-04-25,3,221,137,45
2025-04-25,3,217,168,33
2025-04-25,3,213,116,31
2025-04-25,3,82,145,65
2025-04-25,3,223,180,47
2025-04-25,3,237,128,41
2025-04-25,3,116,92,45
2025-04-25,3,220,111,39
2025-04-25,3,46,85,43
2025-04-25,3,224,154,51
2025-04-25,3,173,104,27
2025-04-25,4,15,96,46
2025-04-25,4,85,114,42
2025-04-25,4,216,93,42
2025-04-25,4,3,164,47
2025-04-25,4,142,113,27
2025-04-25,4,224,128,53
2025-04-25,4,246,133,39
2025-04-25,4,132,88,33
2025-04-25,4,147,149,36
2025-04-25,4,52,159,51
2025-04-25,4,49,135,40
2025-04-25,4,73,124,58
2025-04-25,4,189,184,44
2025-04-25,4,51,105,46
2025-04-25,4,130,112,32
2025-04-25,4,250,94,48
2025-04-25,4,14,171,29
2025-04-25,4,78,75,51
2025-04-25,4,156,143,22
2025-04-25,4,61,105,50
2025-04-25,4,163,141,41
2025-04-25,4,69,68,40
2025-04-25,4,94,105,34
2025-04-25,4,123,55,41
2025-04-25,4,10,118,43
2025-04-25,4,176,97,28
2025-04-25,4,205,116,45
2025-04-25,4,38,98,37
2025-04-25,4,169,117,32
2025-04-25,4,39,81,46
2025-04-25,4,175,125,32
2025-04-25,4,133,118,35
2025-04-25,4,222,125,37
2025-04-25,4,209,176,29
2025-04-25,4,177,110,33
2025-04-25,4,104,121,39
2025-04-25,4,35,158,30
2025-04-25,4,21,86,34
2025-04-25,4,236,153,36
2025-04-25,4,148,165,42
2025-04-25,4,111,139,33
2025-04-25,4,153,95,44
2025-04-25,4,59,136,51
2025-04-25,4,33,140,45
2025-04-25,4,48,143,41
2025-04-25,4,233,101,57
2025-04-25,4,180,132,35
2025-04-25,4,42,127,38
2025-04-25,4,210,113,38
2025-04-25,4,188,123,53
2025-04-25,4,135,126,42
2025-04-25,4,12,136,30
2025-04-25,4,215,118,49
2025-04-25,4,195,46,36
2025-04-25,4,80,143,42
2025-04-25,4,198,89,41
2025-04-25,4,183,125,38
2025-04-25,4,70,122,47
2025-04-25,4,99,124,35
2025-04-25,4,117,93,51
2025-04-25,4,30,98,50
2025-04-25,4,171,111,41
2025-04-25,4,90,163,47
2025-04-25,4,100,66,32
2025-04-25,4,45,130,19
2025-04-25,4,58,86,29
2025-04-25,4,128,87,34
2025-04-25,4,122,137,41
2025-04-25,4,139,66,41
2025-04-25,4,137,152,29
2025-04-25,4,86,113,52
2025-04-25,4,207,154,46
2025-04-25,4,53,154,23
2025-04-25,4,241,73,45
2025-04-25,4,113,123,32
2025-04-25,4,114,135,26
2025-04-25,4,186,78,40
2025-04-25,4,191,116,26
2025-04-25,4,164,172,34
2025-04-25,4,145,130,37
2025-04-25,5,118,130,32
2025-04-25,5,179,170,42
2025-04-25,5,150,139,30
2025-04-25,5,211,110,29
2025-04-25,5,64,163,29
2025-04-25,5,15,125,40
2025-04-25,5,198,83,27
2025-04-25,5,217,60,49
2025-04-25,5,117,111,37
2025-04-25,5,185,132,51
2025-04-25,5,1,111,58
2025-04-25,5,192,173,40
2025-04-25,5,99,138,36
2025-04-25,5,105,86,41
2025-04-25,5,229,59,57
2025-04-25,5,42,59,33
2025-04-25,5,16,71,37
2025-04-25,5,11,80,23
2025-04-25,5,75,109,46
2025-04-25,5,164,141,35
2025-04-25,5,53,111,35
2025-04-25,5,13,108,44
2025-04-25,5,47,134,41
2025-04-25,5,190,123,54
2025-04-25,5,123,135,47
2025-04-25,5,115,139,37
2025-04-25,5,65,110,43
2025-04-25,5,18,133,52
2025-04-25,5,121,127,42
2025-04-25,5,59,129,49
2025-04-25,5,160,92,31
2025-04-25,5,220,57,35
2025-04-25,5,181,126,35
2025-04-25,5,112,91,34
2025-04-25,5,100,109,39
2025-04-25,5,137,108,41
2025-04-25,5,122,11,46
2025-04-25,5,55,114,46
2025-04-25,5,189,137,33
2025-04-25,5,236,127,46
2025-04-25,5,228,168,47
2025-04-25,5,241,108,52
2025-04-25,5,151,109,43
2025-04-25,5,21,130,32
2025-04-25,5,149,80,43
2025-04-25,5,14,89,38
2025-04-25,5,7,104,51
2025-04-25,5,12,114,47
2025-04-25,5,130,138,47
2025-04-25,5,152,79,40
2025-04-25,5,140,129,38
2025-04-25,5,246,106,44
2025-04-25,5,234,154,29
2025-04-25,5,73,107,41
2025-04-25,5,143,113,41
2025-04-25,5,109,162,41
2025-04-25,5,2,140,36
2025-04-25,5,58,108,37
2025-04-25,5,57,146,47
2025-04-25,5,204,49,49
2025-04-25,5,249,106,52
2025-04-25,5,83,130,37
2025-04-25,5,237,144,49
2025-04-25,5,161,159,40
2025-04-25,5,235,105,32
2025-04-25,5,107,156,39
2025-04-25,5,194,184,58
2025-04-25,5,230,181,32
2025-04-25,5,170,99,41
2025-04-25,5,20,85,45
2025-04-25,5,142,119,28
2025-04-25,5,199,137,38
2025-04-25,5,81,105,41
2025-04-25,5,93,93,43
2025-04-25,5,60,169,44
2025-04-25,5,41,97,36
2025-04-25,5,124,171,25
2025-04-25,5,61,116,42
2025-04-25,5,169,148,50
2025-04-25,5,222,82,40
2025-04-25,6,20,114,32
2025-04-25,6,181,132,38
2025-04-25,6,198,143,37
2025-04-25,6,110,125,30
2025-04-25,6,36,134,46
2025-04-25,6,9,138,35
2025-04-25,6,249,117,53
2025-04-25,6,243,85,30
2025-04-25,6,208,124,46
2025-04-25,6,177,142,49
2025-04-25,6,72,96,43
2025-04-25,6,191,88,39
2025-04-25,6,31,158,40
2025-04-25,6,84,135,36
2025-04-25,6,195,136,41
2025-04-25,6,121,119,41
2025-04-25,6,85,158,38
2025-04-25,6,19,149,34
2025-04-25,6,108,27,46
2025-04-25,6,89,48,37
2025-04-25,6,222,148,43
2025-04-25,6,192,160,30
2025-04-25,6,2,126,41
2025-04-25,6,23,116,40
2025-04-25,6,131,85,46
2025-04-25,6,196,151,45
2025-04-25,6,203,151,34
2025-04-25,6,70,117,45
2025-04-25,6,149,155,49
2025-04-25,6,111,134,30
2025-04-25,6,130,142,47
2025-04-25,6,29,95,39
2025-04-25,6,65,117,32
2025-04-25,6,241,130,45
2025-04-25,6,53,124,46
2025-04-25,6,128,125,32
2025-04-25,6,80,126,50
2025-04-25,6,98,128,43
2025-04-25,6,16,168,33
2025-04-25,6,199,175,36
2025-04-25,6,117,89,43
2025-04-25,6,188,94,34
2025-04-25,6,166,136,40
2025-04-25,6,13,156,32
2025-04-25,6,213,119,49
2025-04-25,6,49,103,44
2025-04-25,6,234,152,25
2025-04-25,6,1,142,43
2025-04-25,6,51,110,45
2025-04-25,6,144,101,24
2025-04-25,6,200,92,56
2025-04-25,6,212,127,42
2025-04-25,6,27,164,31
2025-04-25,6,67,107,43
2025-04-25,6,88,94,40
2025-04-25,6,62,86,26
2025-04-25,6,105,137,49
2025-04-25,6,206,164,41
2025-04-25,6,164,119,30
2025-04-25,6,25,152,35
2025-04-25,6,169,101,29
2025-04-25,6,225,111,30
2025-04-25,6,52,166,30
2025-04-25,6,168,163,38
2025-04-25,6,5,93,25
2025-04-25,6,14,83,30
2025-04-25,6,250,126,21
2025-04-25,6,132,150,41
2025-04-25,6,6,109,43
2025-04-25,6,59,139,44
2025-04-25,6,214,131,43
2025-04-25,6,50,97,40
2025-04-25,6,236,133,35
2025-04-25,6,76,90,30
2025-04-25,6,235,112,46
2025-04-25,6,32,129,24
2025-04-25,6,185,137,35
2025-04-25,6,165,112,45
2025-04-25,6,248,119,29
2025-04-25,6,221,141,37
2025-04-25,7,165,138,30
2025-04-25,7,53,102,40
2025-04-25,7,222,120,41
2025-04-25,7,223,133,42
2025-04-25,7,83,113,40
2025-04-25,7,92,150,51
2025-04-25,7,6,100,34
2025-04-25,7,52,129,33
2025-04-25,7,89,157,46
2025-04-25,7,219,127,44
2025-04-25,7,234,97,39
2025-04-25,7,110,85,32
2025-04-25,7,158,149,53
2025-04-25,7,10,98,36
2025-04-25,7,154,113,33
2025-04-25,7,15,131,41
2025-04-25,7,157,140,34
2025-04-25,7,228,136,44
2025-04-25,7,59,76,44
2025-04-25,7,54,172,46
2025-04-25,7,118,103,55
2025-04-25,7,245,115,41
2025-04-25,7,184,165,35
2025-04-25,7,214,81,35
2025-04-25,7,104,118,37
2025-04-25,7,120,165,36
2025-04-25,7,96,125,33
2025-04-25,7,136,109,49
2025-04-25,7,130,82,25
2025-04-25,7,215,161,37
2025-04-25,7,207,149,41
2025-04-25,7,170,124,43
2025-04-25,7,3,139,42
2025-04-25,7,8,141,36
2025-04-25,7,13,130,37
2025-04-25,7,84,97,46
2025-04-25,7,203,173,50
2025-04-25,7,179,100,45
2025-04-25,7,149,65,44
2025-04-25,7,173,105,42
2025-04-25,7,33,140,33
2025-04-25,7,221,92,35
2025-04-25,7,93,69,36
2025-04-25,7,134,127,30
2025-04-25,7,148,93,30
2025-04-25,7,162,184,23
2025-04-25,7,140,104,43
2025-04-25,7,200,146,35
2025-04-25,7,100,124,64
2025-04-25,7,186,88,40
2025-04-25,7,156,157,39
2025-04-25,7,147,143,36
2025-04-25,7,161,119,43
2025-04-25,7,7,121,46
2025-04-25,7,166,108,46
2025-04-25,7,171,77,47
2025-04-25,7,247,119,39
2025-04-25,7,224,130,60
2025-04-25,7,50,98,58
2025-04-25,7,227,131,19
2025-04-25,7,159,140,40
2025-04-25,7,42,138,39
2025-04-25,7,232,94,35
2025-04-25,7,197,73,33
2025-04-25,7,176,103,39
2025-04-25,7,139,191,29
2025-04-25,7,113,131,32
2025-04-25,7,174,76,35
2025-04-25,7,119,103,37
2025-04-25,7,70,109,40
2025-04-25,7,226,111,26
2025-04-25,7,19,109,44
2025-04-25,7,180,148,39
2025-04-25,7,238,115,46
2025-04-25,7,48,131,34
2025-04-25,7,126,90,37
2025-04-25,7,137,158,42
2025-04-25,7,64,117,43
2025-04-25,7,201,109,39
2025-04-25,7,116,148,44
2025-04-25,8,123,95,54
2025-04-25,8,50,121,35
2025-04-25,8,160,126,48
2025-04-25,8,106,100,38
2025-04-25,8,107,107,40
2025-04-25,8,132,179,29
2025-04-25,8,217,103,52
2025-04-25,8,63,89,48
2025-04-25,8,129,112,50
2025-04-25,8,174,58,27
2025-04-25,8,87,111,42
2025-04-25,8,97,118,48
2025-04-25,8,241,138,28
2025-04-25,8,193,143,39
2025-04-25,8,65,106,55
2025-04-25,8,122,108,33
2025-04-25,8,16,97,40
2025-04-25,8,121,108,41
2025-04-25,8,21,154,41
2025-04-25,8,124,193,35
2025-04-25,8,103,98,50
2025-04-25,8,51,134,34
2025-04-25,8,81,132,29
2025-04-25,8,137,152,49
2025-04-25,8,105,151,59
2025-04-25,8,194,106,53
2025-04-25,8,208,76,38
2025-04-25,8,36,119,30
2025-04-25,8,134,102,43
2025-04-25,8,242,141,49
2025-04-25,8,13,59,40
2025-04-25,8,38,149,29
2025-04-25,8,152,122,46
2025-04-25,8,166,117,52
2025-04-25,8,238,145,42
2025-04-25,8,28,96,24
2025-04-25,8,233,91,23
2025-04-25,8,187,71,43
2025-04-25,8,202,108,36
2025-04-25,8,239,147,40
2025-04-25,8,69,124,50
2025-04-25,8,216,97,43
2025-04-25,8,240,145,45
2025-04-25,8,247,154,35
2025-04-25,8,244,138,53
2025-04-25,8,234,66,41
2025-04-25,8,108,101,38
2025-04-25,8,226,117,49
2025-04-25,8,120,126,44
2025-04-25,8,7,78,43
2025-04-25,8,93,112,47
2025-04-25,8,113,85,38
2025-04-25,8,126,33,30
2025-04-25,8,64,51,31
2025-04-25,8,133,180,52
2025-04-25,8,86,142,38
2025-04-25,8,62,159,41
2025-04-25,8,88,114,51
2025-04-25,8,15,119,45
2025-04-25,8,78,123,31
2025-04-25,8,176,138,43
2025-04-25,8,112,111,37
2025-04-25,8,34,125,33
2025-04-25,8,110,123,26
2025-04-25,8,164,109,39
2025-04-25,8,31,131,55
2025-04-25,8,161,129,44
2025-04-25,8,102,144,30
2025-04-25,8,147,108,45
2025-04-25,8,156,88,43
2025-04-25,8,185,113,48
2025-04-25,8,250,107,20
2025-04-25,8,135,80,52
2025-04-25,8,211,131,41
2025-04-25,8,177,93,34
2025-04-25,8,213,93,40
2025-04-25,8,127,82,40
2025-04-25,8,178,173,44
2025-04-25,8,205,154,51
2025-04-25,8,48,128,45
2025-04-25,9,128,135,45
2025-04-25,9,198,105,43
2025-04-25,9,59,93,17
2025-04-25,9,149,99,40
2025-04-25,9,53,161,38
2025-04-25,9,145,106,54
2025-04-25,9,212,148,57
2025-04-25,9,169,122,48
2025-04-25,9,235,143,33
2025-04-25,9,158,106,40
2025-04-25,9,191,158,37
2025-04-25,9,77,101,41
2025-04-25,9,60,91,38
2025-04-25,9,177,101,39
2025-04-25,9,1,78,26
2025-04-25,9,116,135,39
2025-04-25,9,32,148,42
2025-04-25,9,70,188,42
2025-04-25,9,226,155,54
2025-04-25,9,195,104,35
2025-04-25,9,103,188,45
2025-04-25,9,173,88,36
2025-04-25,9,192,128,37
2025-04-25,9,6,126,52
2025-04-25,9,175,101,40
2025-04-25,9,134,119,49
2025-04-25,9,227,88,24
2025-04-25,9,36,149,42
2025-04-25,9,23,99,36
2025-04-25,9,44,108,28
2025-04-25,9,124,107,44
2025-04-25,9,33,138,35
2025-04-25,9,202,108,29
2025-04-25,9,155,106,45
2025-04-25,9,200,125,42
2025-04-25,9,142,148,36
2025-04-25,9,165,127,40
2025-04-25,9,222,113,38
2025-04-25,9,57,129,46
2025-04-25,9,109,111,44
2025-04-25,9,138,99,36
2025-04-25,9,150,126,40
2025-04-25,9,65,96,38
2025-04-25,9,96,150,32
2025-04-25,9,28,106,36
2025-04-25,9,197,135,31
2025-04-25,9,241,132,39
2025-04-25,9,172,95,30
2025-04-25,9,245,112,46
2025-04-25,9,244,80,61
2025-04-25,9,16,119,34
2025-04-25,9,69,110,30
2025-04-25,9,3,134,30
2025-04-25,9,99,176,47
2025-04-25,9,76,132,31
2025-04-25,9,180,126,44
2025-04-25,9,204,127,36
2025-04-25,9,11,114,44
2025-04-25,9,120,148,43
2025-04-25,9,72,94,34
2025-04-25,9,101,176,38
2025-04-25,9,250,38,37
2025-04-25,9,40,141,29
2025-04-25,9,205,100,49
2025-04-25,9,215,133,43
2025-04-25,9,217,60,53
2025-04-25,9,4,150,39
2025-04-25,9,162,88,26
2025-04-25,9,46,77,38
2025-04-25,9,2,129,32
2025-04-25,9,146,57,37
2025-04-25,9,213,50,46
2025-04-25,9,151,134,40
2025-04-25,9,58,136,29
2025-04-25,9,225,121,40
2025-04-25,9,133,94,42
2025-04-25,9,239,68,47
2025-04-25,9,24,144,23
2025-04-25,9,141,144,42
2025-04-25,9,190,113,48
2025-04-25,10,145,93,55
2025-04-25,10,43,121,30
2025-04-25,10,48,114,39
2025-04-25,10,96,124,43
2025-04-25,10,45,187,32
2025-04-25,10,177,79,31
2025-04-25,10,189,191,39
2025-04-25,10,62,115,37
2025-04-25,10,82,91,34
2025-04-25,10,175,101,27
2025-04-25,10,210,71,47
2025-04-25,10,216,94,46
2025-04-25,10,236,71,46
2025-04-25,10,54,145,49
2025-04-25,10,171,134,46
2025-04-25,10,89,143,46
2025-04-25,10,200,141,37
2025-04-25,10,212,158,39
2025-04-25,10,218,59,36
2025-04-25,10,64,160,48
2025-04-25,10,227,60,39
2025-04-25,10,3,99,32
2025-04-25,10,170,82,35
2025-04-25,10,101,97,44
2025-04-25,10,61,50,32
2025-04-25,10,76,89,41
2025-04-25,10,241,119,47
2025-04-25,10,190,157,46
2025-04-25,10,99,102,40
2025-04-25,10,173,134,46
2025-04-25,10,8,154,44
2025-04-25,10,160,110,38
2025-04-25,10,49,116,36
2025-04-25,10,140,147,46
2025-04-25,10,57,111,45
2025-04-25,10,133,93,41
2025-04-25,10,211,141,35
2025-04-25,10,132,112,38
2025-04-25,10,25,119,30
2025-04-25,10,7,95,25
2025-04-25,10,114,163,37
2025-04-25,10,78,116,39
2025-04-25,10,44,89,46
2025-04-25,10,238,141,56
2025-04-25,10,107,146,33
2025-04-25,10,224,111,39
2025-04-25,10,222,122,36
2025-04-25,10,17,110,37
2025-04-25,10,164,101,34
2025-04-25,10,246,138,41
2025-04-25,10,214,43,37
2025-04-25,10,135,71,36
2025-04-25,10,12,112,45
2025-04-25,10,113,81,62
2025-04-25,10,88,127,42
2025-04-25,10,228,152,40
2025-04-25,10,207,128,44
2025-04-25,10,36,104,54
2025-04-25,10,63,146,27
2025-04-25,10,134,75,31
2025-04-25,10,149,140,35
2025-04-25,10,248,167,40
2025-04-25,10,233,101,45
2025-04-25,10,95,129,40
2025-04-25,10,51,133,30
2025-04-25,10,242,179,48
2025-04-25,10,66,140,47
2025-04-25,10,31,143,44
2025-04-25,10,13,134,47
2025-04-25,10,130,82,39
2025-04-25,10,30,96,16
2025-04-25,10,110,115,39
2025-04-25,10,142,122,40
2025-04-25,10,223,76,54
2025-04-25,10,144,117,54
2025-04-25,10,102,95,33
2025-04-25,10,47,149,36
2025-04-25,10,184,114,39
2025-04-25,10,127,138,37
2025-04-25,10,98,145,51
2025-04-25,11,197,125,30
2025-04-25,11,80,47,30
2025-04-25,11,112,122,33
2025-04-25,11,162,166,36
2025-04-25,11,66,62,35
2025-04-25,11,166,70,37
2025-04-25,11,110,79,43
2025-04-25,11,140,129,36
2025-04-25,11,171,165,43
2025-04-25,11,93,63,48
2025-04-25,11,208,77,37
2025-04-25,11,70,100,48
2025-04-25,11,238,168,46
2025-04-25,11,147,173,47
2025-04-25,11,196,138,34
2025-04-25,11,154,102,31
2025-04-25,11,63,150,39
2025-04-25,11,72,125,47
2025-04-25,11,144,117,37
2025-04-25,11,32,75,38
2025-04-25,11,228,94,40
2025-04-25,11,29,122,38
2025-04-25,11,5,140,71
2025-04-25,11,14,171,28
2025-04-25,11,78,106,38
2025-04-25,11,223,130,29
2025-04-25,11,188,122,49
2025-04-25,11,28,137,46
2025-04-25,11,73,96,38
2025-04-25,11,201,81,48
2025-04-25,11,103,97,27
2025-04-25,11,46,139,28
2025-04-25,11,15,145,41
2025-04-25,11,239,133,43
2025-04-25,11,187,146,37
2025-04-25,11,180,106,35
2025-04-25,11,242,131,58
2025-04-25,11,122,107,33
2025-04-25,11,198,110,62
2025-04-25,11,16,96,28
2025-04-25,11,8,132,47
2025-04-25,11,132,111,33
2025-04-25,11,172,138,33
2025-04-25,11,12,113,39
2025-04-25,11,55,173,52
2025-04-25,11,47,153,45
2025-04-25,11,10,90,51
2025-04-25,11,53,135,48
2025-04-25,11,79,105,24
2025-04-25,11,89,65,39
2025-04-25,11,95,172,42
2025-04-25,11,86,128,38
2025-04-25,11,2,173,51
2025-04-25,11,52,97,35
2025-04-25,11,87,144,39
2025-04-25,11,11,136,40
2025-04-25,11,243,139,35
2025-04-25,11,64,102,39
2025-04-25,11,13,96,38
2025-04-25,11,227,141,34
2025-04-25,11,97,133,42
2025-04-25,11,127,166,33
2025-04-25,11,141,137,42
2025-04-25,11,207,77,45
2025-04-25,11,88,75,42
2025-04-25,11,233,122,32
2025-04-25,11,156,107,44
2025-04-25,11,90,107,40
2025-04-25,11,139,100,37
2025-04-25,11,118,63,59
2025-04-25,11,60,101,46
2025-04-25,11,209,87,41
2025-04-25,11,176,99,33
2025-04-25,11,33,180,35
2025-04-25,11,130,96,61
2025-04-25,11,25,98,32
2025-04-25,11,235,114,47
2025-04-25,11,67,123,38
2025-04-25,11,59,93,31
2025-04-25,11,150,125,38
2025-04-25,12,14,100,41
2025-04-25,12,158,127,37
2025-04-25,12,53,138,46
2025-04-25,12,146,109,45
2025-04-25,12,23,121,43
2025-04-25,12,63,139,29
2025-04-25,12,214,130,29
2025-04-25,12,19,82,38
2025-04-25,12,184,102,46
2025-04-25,12,45,121,42
2025-04-25,12,200,129,41
2025-04-25,12,161,124,33
2025-04-25,12,245,170,42
2025-04-25,12,223,120,35
2025-04-25,12,163,125,39
2025-04-25,12,177,151,32
2025-04-25,12,18,88,33
2025-04-25,12,22,74,44
2025-04-25,12,129,89,28
2025-04-25,12,57,121,34
2025-04-25,12,120,65,54
2025-04-25,12,24,123,46
2025-04-25,12,85,71,46
2025-04-25,12,227,64,32
2025-04-25,12,20,104,25
2025-04-25,12,188,140,39
2025-04-25,12,222,99,45
2025-04-25,12,201,125,46
2025-04-25,12,7,122,31
2025-04-25,12,67,94,27
2025-04-25,12,180,142,28
2025-04-25,12,72,138,42
2025-04-25,12,138,164,38
2025-04-25,12,187,118,37
2025-04-25,12,61,138,35
2025-04-25,12,32,115,33
2025-04-25,12,84,119,37
2025-04-25,12,54,170,35
2025-04-25,12,234,104,43
2025-04-25,12,107,72,35
2025-04-25,12,47,130,42
2025-04-25,12,145,160,19
2025-04-25,12,142,104,42
2025-04-25,12,78,146,33
2025-04-25,12,125,136,36
2025-04-25,12,144,156,56
2025-04-25,12,165,76,27
2025-04-25,12,80,87,43
2025-04-25,12,77,134,38
2025-04-25,12,226,125,47
2025-04-25,12,9,109,46
2025-04-25,12,221,99,33
2025-04-25,12,155,157,32
2025-04-25,12,96,73,52
2025-04-25,12,87,83,38
2025-04-25,12,195,160,43
2025-04-25,12,169,128,46
2025-04-25,12,149,134,35
2025-04-25,12,99,161,36
2025-04-25,12,211,167,39
2025-04-25,12,43,162,48
2025-04-25,12,166,151,43
2025-04-25,12,196,151,44
2025-04-25,12,34,70,42
2025-04-25,12,231,112,46
2025-04-25,12,186,88,34
2025-04-25,12,27,129,43
2025-04-25,12,92,53,38
2025-04-25,12,49,95,35
2025-04-25,12,199,96,45
2025-04-25,12,203,106,37
2025-04-25,12,148,135,36
2025-04-25,12,1,128,40
2025-04-25,12,174,57,48
2025-04-25,12,74,176,34
2025-04-25,12,207,82,31
2025-04-25,12,194,94,50
2025-04-25,12,219,107,35
2025-04-25,12,131,89,27
2025-04-25,12,56,111,47
2025-04-26,1,144,82,28
2025-04-26,1,134,194,27
2025-04-26,1,72,85,49
2025-04-26,1,58,103,25
2025-04-26,1,242,101,40
2025-04-26,1,230,115,33
2025-04-26,1,95,150,31
2025-04-26,1,172,113,40
2025-04-26,1,123,32,52
2025-04-26,1,3,108,33
2025-04-26,1,162,181,33
2025-04-26,1,28,65,37
2025-04-26,1,199,152,37
2025-04-26,1,71,86,46
2025-04-26,1,179,133,25
2025-04-26,1,201,104,42
2025-04-26,1,168,160,40
2025-04-26,1,18,155,43
2025-04-26,1,4,147,31
2025-04-26,1,169,140,40
2025-04-26,1,165,81,36
2025-04-26,1,160,127,42
2025-04-26,1,177,90,41
2025-04-26,1,212,121,46
2025-04-26,1,35,72,45
2025-04-26,1,8,78,44
2025-04-26,1,9,101,38
2025-04-26,1,240,134,45
2025-04-26,1,195,138,25
2025-04-26,1,164,108,35
2025-04-26,1,41,99,44
2025-04-26,1,113,127,41
2025-04-26,1,23,104,35
2025-04-26,1,149,117,46
2025-04-26,1,39,119,43
2025-04-26,1,166,128,42
2025-04-26,1,80,56,34
2025-04-26,1,75,93,30
2025-04-26,1,101,158,40
2025-04-26,1,207,131,53
2025-04-26,1,129,152,29
2025-04-26,1,78,94,49
2025-04-26,1,157,154,30
2025-04-26,1,181,89,54
2025-04-26,1,241,74,29
